count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,dayofweek,hour
1.0986122886681098,1,0,1,1,0.1084974653248869,0.1503417621651253,0.9758156180134646,0.11579954321222495,2011,1,4,1,1
0.6931471805599453,1,0,1,1,0.08920645892728128,0.11772455163312817,0.9790952809091847,0.1398412261452212,2011,1,4,1,2
1.0986122886681098,1,0,1,1,0.08941922875118569,0.14160640929412507,0.9814305594642332,0.09351942753294737,2011,1,4,1,4
1.6094379124341003,1,0,1,1,0.07135226159367129,0.10985637836830489,0.9861694691808228,0.10153919909514016,2011,1,4,1,5
3.6109179126442243,1,0,1,1,0.06570750934981504,0.1011655250660262,0.9882836772126652,0.09350632656762804,2011,1,4,1,6
4.553876891600541,1,0,1,1,0.06552111447152449,0.10087854514670691,0.9854801770107341,0.11983039433459848,2011,1,4,1,7
5.19295685089021,1,0,1,1,0.0814011710621952,0.10742401930246144,0.9785158193887576,0.156015129498891,2011,1,4,1,8
4.61512051684126,1,0,1,1,0.09865550450719456,0.11392003759786568,0.9624927268994592,0.2256037835005759,2011,1,4,1,9
3.7612001156935624,1,0,1,2,0.08981525183150242,0.09337500266628758,0.9447031061545225,0.3012480217985033,2011,1,4,1,10
4.060443010546419,1,0,1,1,0.1595821320152577,0.1876240033283601,0.9022936510840514,0.35383180146775467,2011,1,4,1,11
4.3694478524670215,1,0,1,1,0.1665649032743175,0.20986808489053418,0.9417749519944781,0.20315378346807944,2011,1,4,1,12
4.584967478670572,1,0,1,1,0.1655961076857432,0.19126013860248695,0.9424168730082946,0.21874168777431807,2011,1,4,1,13
4.1588830833596715,1,0,1,1,0.18819215394320685,0.22738414097453136,0.9180105070400334,0.264833673447301,2011,1,4,1,14
4.189654742026425,1,0,1,1,0.19951999200800735,0.23697343998512024,0.9037490927191971,0.29541993659868543,2011,1,4,1,15
4.430816798843313,1,0,1,1,0.22277511073388562,0.26071932674912873,0.8874780834114142,0.3078625247758955,2011,1,4,1,16
5.3612921657094255,1,0,1,1,0.21516309653287902,0.25555303320782274,0.8996366405555917,0.2811608153326375,2011,1,4,1,17
5.209486152841421,1,0,1,1,0.20318669964877434,0.24550137818726206,0.9149119683997343,0.2477505367762447,2011,1,4,1,18
4.727387818712341,1,0,1,1,0.19239674858385214,0.2518363944878065,0.9385207247992788,0.1368969344725448,2011,1,4,1,19
4.007333185232471,1,0,1,1,0.19239674858385214,0.2518363944878065,0.9385207247992788,0.1368969344725448,2011,1,4,1,20
3.8918202981106265,1,0,1,1,0.13655270673742934,0.20641864261251097,0.9688883848332015,0.0,2011,1,4,1,21
3.58351893845611,1,0,1,1,0.1363027209761625,0.1946318233007731,0.9671146499417297,0.09071535416453423,2011,1,4,1,22
2.4849066497880004,1,0,1,1,0.11604164142815925,0.16083088473549145,0.976447958358901,0.08495380266116165,2011,1,4,1,23
1.9459101490553132,1,0,1,1,0.12462733777192239,0.19575611103687324,0.9727011728540285,0.0,2011,1,5,2,0
1.9459101490553132,1,0,1,1,0.08725676983698577,0.1310181681241326,0.9842989280391687,0.07985058547033429,2011,1,5,2,1
1.0986122886681098,1,0,1,1,0.08725676983698577,0.1310181681241326,0.9842989280391687,0.07985058547033429,2011,1,5,2,2
1.0986122886681098,1,0,1,1,0.18747013993763836,0.21652420125927438,0.9144884875006749,0.2858024197404974,2011,1,5,2,4
1.3862943611198906,1,0,1,1,0.17895436081099184,0.22547852667593377,0.9324672902568312,0.21826480100067028,2011,1,5,2,5
3.5263605246161616,1,0,1,1,0.16086778433218485,0.19323752142341719,0.9220470565381328,0.2942958406222445,2011,1,5,2,6
4.48863636973214,1,0,1,1,0.1589749303022949,0.19581058488453396,0.926276694173263,0.27999405746195516,2011,1,5,2,7
5.278114659230517,1,0,1,1,0.17685199555327077,0.19604690726575993,0.8626926612354673,0.43133554695946824,2011,1,5,2,8
4.7535901911063645,1,0,1,1,0.20012321504202765,0.2185381006833672,0.8209045406380292,0.48816752504730887,2011,1,5,2,9
4.060443010546419,1,0,1,1,0.20012321504202765,0.2185381006833672,0.8209045406380292,0.48816752504730887,2011,1,5,2,10
3.8501476017100584,1,0,1,1,0.25015466468932895,0.2666986645585575,0.7743999938787857,0.5163323692520044,2011,1,5,2,11
4.382026634673881,1,0,1,1,0.25015466468932895,0.2666986645585575,0.7743999938787857,0.5163323692520044,2011,1,5,2,12
4.276666119016055,1,0,1,1,0.28720966776306295,0.3222352370024609,0.7505479122728126,0.5003527657166705,2011,1,5,2,13
4.143134726391533,1,0,1,1,0.339647619908261,0.3974981698032046,0.773181573774903,0.3589219319973639,2011,1,5,2,14
4.143134726391533,1,0,1,1,0.339647619908261,0.3974981698032046,0.773181573774903,0.3589219319973639,2011,1,5,2,15
4.499809670330265,1,0,1,1,0.35150655567663436,0.45467230087928884,0.8001775251175416,0.1715580613852009,2011,1,5,2,16
5.25227342804663,1,0,1,1,0.22946248530279365,0.26502450665307414,0.886135613974203,0.3031050186957024,2011,1,5,2,17
5.135798437050262,1,0,1,1,0.23397516027899923,0.2881889169290112,0.9035626108335336,0.21395649285634788,2011,1,5,2,18
4.890349128221754,1,0,1,1,0.23483610725486995,0.3073870997401143,0.9068874060655546,0.16709400456757845,2011,1,5,2,19
4.499809670330265,1,0,1,1,0.17895436081099184,0.22547852667593377,0.9324672902568312,0.21826480100067028,2011,1,5,2,20
3.784189633918261,1,0,1,1,0.1513799016175722,0.18184049157720567,0.9415091442068516,0.23995560502746385,2011,1,5,2,21
3.7612001156935624,1,0,1,1,0.1293055906629753,0.17258266504475703,0.9636595510113337,0.15765645465372877,2011,1,5,2,22
2.995732273553991,1,0,1,1,0.16593158888227594,0.260634007902892,0.9510713021301183,0.0,2011,1,5,2,23
2.4849066497880004,1,0,1,1,0.1299271853291253,0.21337635314214073,0.9682920315856223,0.0,2011,1,6,3,0
1.6094379124341003,1,0,1,1,0.10041107581292613,0.17395912753260756,0.9796202518334258,0.0,2011,1,6,3,1
1.0986122886681098,1,0,1,1,0.10041107581292613,0.17395912753260756,0.9796202518334258,0.0,2011,1,6,3,2
0.6931471805599453,1,0,1,2,0.10036525986999377,0.15070088562796322,0.9791732670243295,0.09184645244688211,2011,1,6,3,4
1.6094379124341003,1,0,1,2,0.08189465670929551,0.1296903187260446,0.9844479639270715,0.08564982633401441,2011,1,6,3,5
3.6109179126442243,1,0,1,2,0.08942110897093254,0.12984755109280885,0.9814511960224304,0.10907350077700073,2011,1,6,3,6
4.564348191467836,1,0,1,2,0.10853437348052167,0.18803249308020256,0.976147566364448,0.0,2011,1,6,3,7
5.393627546352362,1,0,1,1,0.10853437348052167,0.18803249308020256,0.976147566364448,0.0,2011,1,6,3,8
4.812184355372417,1,0,1,2,0.13941018134242286,0.2289500539119465,0.9634036922037353,0.0,2011,1,6,3,9
3.828641396489095,1,0,1,1,0.16593158888227594,0.260634007902892,0.9510713021301183,0.0,2011,1,6,3,10
4.0943445622221,1,0,1,1,0.1914693201806762,0.27340630198748445,0.9339966838081766,0.12743111118721012,2011,1,6,3,11
4.442651256490317,1,0,1,1,0.2711273325097853,0.36612363522311064,0.8901929303792201,0.0,2011,1,6,3,12
4.219507705176107,1,0,1,1,0.26872878893847596,0.34372580086079924,0.8823177873214503,0.17650137108374667,2011,1,6,3,13
4.2626798770413155,1,0,1,1,0.275629304567722,0.3273698229774294,0.8643427669371073,0.26413834767171923,2011,1,6,3,14
4.143134726391533,1,0,1,1,0.2857787950583811,0.3394245531899848,0.8961704374653066,0.0,2011,1,6,3,15
4.465908118654584,1,0,1,1,0.2482051091850587,0.2998951037808214,0.8847836912788208,0.2561541921377584,2011,1,6,3,16
5.153291594497779,1,0,1,1,0.1665649032743175,0.20986808489053418,0.9417749519944781,0.20315378346807944,2011,1,6,3,17
5.099866427824199,1,0,1,1,0.16771451373422072,0.21131656857975817,0.9482749667899398,0.16730731330730508,2011,1,6,3,18
4.727387818712341,1,0,1,1,0.1568211162158946,0.22393081783378296,0.9562263183896011,0.10437123335557187,2011,1,6,3,19
4.248495242049359,1,0,1,1,0.152224600026682,0.19687096137597107,0.94676275626351,0.20422972130896824,2011,1,6,3,20
3.8918202981106265,1,0,1,2,0.15370339180853124,0.18071224724273546,0.9372158037105563,0.2556264624764213,2011,1,6,3,21
3.970291913552122,1,0,1,2,0.1605635070928849,0.18877782624390738,0.9078424458688614,0.3382371741655571,2011,1,6,3,22
3.1780538303479458,1,0,1,2,0.1327735366152289,0.1594901628853664,0.9553217878412811,0.21046224742984698,2011,1,6,3,23
2.8903717578961645,1,0,1,2,0.12321134311189345,0.14800386946977448,0.9616495072147783,0.19530500460590136,2011,1,7,4,0
2.0794415416798357,1,0,1,2,0.11426086974759846,0.1372523862212006,0.9614634161688164,0.20903190065178645,2011,1,7,4,1
0.6931471805599453,1,0,1,2,0.11426086974759846,0.1372523862212006,0.9614634161688164,0.20903190065178645,2011,1,7,4,2
0.6931471805599453,1,0,1,2,0.11571500768413523,0.14965337274271392,0.9736994549030892,0.1269774647125143,2011,1,7,4,4
1.791759469228055,1,0,1,3,0.1572021842789172,0.23763323532627892,0.958549904139739,0.0,2011,1,7,4,5
3.5553480614894135,1,0,1,2,0.1160335927513064,0.1822576432483935,0.9763802316878222,0.0,2011,1,7,4,6
4.442651256490317,1,0,1,1,0.11571500768413523,0.14965337274271392,0.9736994549030892,0.1269774647125143,2011,1,7,4,7
5.351858133476067,1,0,1,1,0.14837671386773515,0.178233003853316,0.9228307813724992,0.3075722615429726,2011,1,7,4,8
4.90527477843843,1,0,1,1,0.15611691394927324,0.1730613107071822,0.8948164580019321,0.38076344152786473,2011,1,7,4,9
4.1588830833596715,1,0,1,1,0.20012321504202765,0.2185381006833672,0.8209045406380292,0.48816752504730887,2011,1,7,4,10
4.219507705176107,1,0,1,2,0.18384996314578683,0.22084416304707322,0.8968290885160334,0.3363400551388893,2011,1,7,4,11
4.0943445622221,1,0,1,2,0.19209536732169885,0.23074870342911388,0.8667717793783973,0.3981972980728665,2011,1,7,4,12
4.30406509320417,1,0,1,2,0.18912323840401707,0.20965002891372136,0.8533609537742234,0.4382400582393182,2011,1,7,4,13
3.9318256327243257,1,0,1,2,0.18096690770452165,0.21738098059628516,0.882765403436691,0.37512895127691326,2011,1,7,4,14
4.290459441148391,1,0,1,2,0.20067341408415434,0.25952945809298256,0.9054776001358185,0.26923030459822145,2011,1,7,4,15
4.477336814478207,1,0,1,2,0.20067341408415434,0.25952945809298256,0.9054776001358185,0.26923030459822145,2011,1,7,4,16
5.236441962829949,1,0,1,2,0.20486340165146502,0.321785440642789,0.9243836415980741,0.0,2011,1,7,4,17
4.820281565605037,1,0,1,1,0.1915573308314309,0.265493788402343,0.9344260040557606,0.14023865468868854,2011,1,7,4,18
4.564348191467836,1,0,1,1,0.1159456851005127,0.17409527412195885,0.9721055915439328,0.10610444158466431,2011,1,7,4,19
3.9512437185814275,1,0,1,1,0.14986659489518595,0.21535707843678145,0.9544349539395311,0.1421803474469708,2011,1,7,4,20
3.6888794541139363,1,0,1,1,0.1493592774925742,0.19934808716827315,0.9512040707521663,0.18210700742627806,2011,1,7,4,21
3.6109179126442243,1,0,1,2,0.16022601516667154,0.21385179531053045,0.933566213030742,0.23884965897759083,2011,1,7,4,22
2.772588722239781,1,0,1,2,0.13767320518027626,0.18375082263221154,0.9514001984002831,0.20523008122903677,2011,1,7,4,23
3.258096538021482,1,0,0,2,0.13767320518027626,0.18375082263221154,0.9514001984002831,0.20523008122903677,2011,1,8,5,0
2.833213344056216,1,0,0,2,0.12989477896948606,0.1866577413240379,0.9680505207753026,0.10566183429669629,2011,1,8,5,1
2.833213344056216,1,0,0,2,0.1299271853291253,0.21337635314214073,0.9682920315856223,0.0,2011,1,8,5,2
2.0794415416798357,1,0,0,3,0.12851765541942511,0.17153101705709178,0.9577874048873146,0.19158186102049643,2011,1,8,5,3
0.6931471805599453,1,0,0,3,0.12851765541942511,0.17153101705709178,0.9577874048873146,0.19158186102049643,2011,1,8,5,4
1.791759469228055,1,0,0,2,0.08681672677066118,0.11030753317583249,0.9793350275958731,0.14559535638639512,2011,1,8,5,5
1.0986122886681098,1,0,0,2,0.08681672677066118,0.11030753317583249,0.9793350275958731,0.14559535638639512,2011,1,8,5,6
2.302585092994046,1,0,0,2,0.08726766959172588,0.1209242555775592,0.9844218825895908,0.09314094339123001,2011,1,8,5,7
2.772588722239781,1,0,0,3,0.06983592631741185,0.09676959911970637,0.9900520041950156,0.07453601190721938,2011,1,8,5,8
3.044522437723423,1,0,0,3,0.06983592631741185,0.09676959911970637,0.9900520041950156,0.07453601190721938,2011,1,8,5,9
4.127134385045092,1,0,0,2,0.09034653364711165,0.12058446564011513,0.9793662183968742,0.13467999393839214,2011,1,8,5,10
4.143134726391533,1,0,0,2,0.10970443524917087,0.12161138005060528,0.9231226868527793,0.34787945346995314,2011,1,8,5,11
4.59511985013459,1,0,0,2,0.12642585260467387,0.1401476829483519,0.9096494272775316,0.37001763500007445,2011,1,8,5,12
4.634728988229636,1,0,0,1,0.1617513913813078,0.17930733508001076,0.8679342952167737,0.43402237979080976,2011,1,8,5,13
4.564348191467836,1,0,0,1,0.17288857486305695,0.17573491115653414,0.6746871214168076,0.6957183840297223,2011,1,8,5,14
4.31748811353631,1,0,0,1,0.18062952507903737,0.18360330384558254,0.7048957076255118,0.6608969986751619,2011,1,8,5,15
4.343805421853684,1,0,0,1,0.1719475108696458,0.1589000032697811,0.6756745007072803,0.699034199135181,2011,1,8,5,16
4.248495242049359,1,0,0,1,0.12358531884004473,0.1141657061235779,0.6970513410185449,0.6970023590324194,2011,1,8,5,17
4.02535169073515,1,0,0,1,0.12865133801049106,0.13582353803895048,0.8741118784684933,0.4482512952161701,2011,1,8,5,18
3.4339872044851463,1,0,0,1,0.14111247466365207,0.14897937220587654,0.8850259735002568,0.417877305415556,2011,1,8,5,19
3.367295829986474,1,0,0,1,0.12127431817619276,0.14937446507067645,0.8873730598258007,0.4189855148225828,2011,1,8,5,20
3.6375861597263857,1,0,0,1,0.10612421715736109,0.11442865284955296,0.8412285506376184,0.5176661661069861,2011,1,8,5,21
3.5553480614894135,1,0,0,1,0.10934710836490844,0.11790374184468276,0.8001007929139642,0.5779105802195538,2011,1,8,5,22
3.1354942159291497,1,0,0,1,0.082880781200152,0.061250918789380625,0.7883781626355922,0.6064972990330929,2011,1,8,5,23
3.258096538021482,1,0,0,1,0.08247452964269215,0.07623865057214714,0.8448610353641636,0.5230635248634223,2011,1,9,6,0
2.5649493574615367,1,0,0,1,0.07816905743964658,0.0577688400102754,0.8007561981622333,0.5910514958001805,2011,1,9,6,1
2.4849066497880004,1,0,0,1,0.07360201443628422,0.05439368383949786,0.8257786985534329,0.5565191925214156,2011,1,9,6,2
1.6094379124341003,1,0,0,1,0.07572965066085442,0.07000375024503373,0.8496497391217814,0.517165172621576,2011,1,9,6,3
0.6931471805599453,1,0,0,1,0.059791097365120054,0.08285077363550934,0.9661366342534643,0.23694045230238733,2011,1,9,6,4
0.6931471805599453,1,0,0,1,0.059791097365120054,0.08285077363550934,0.9661366342534643,0.23694045230238733,2011,1,9,6,5
0.6931471805599453,1,0,0,1,0.07748946124513309,0.08589990277051948,0.9260935612223223,0.35912018317342026,2011,1,9,6,6
1.9459101490553132,1,0,0,1,0.059791097365120054,0.08285077363550934,0.9661366342534643,0.23694045230238733,2011,1,9,6,7
2.3978952727983707,1,0,0,1,0.07748946124513309,0.08589990277051948,0.9260935612223223,0.35912018317342026,2011,1,9,6,8
2.995732273553991,1,0,0,1,0.08463124880977829,0.0651935839408658,0.7912677734247564,0.6020653279148959,2011,1,9,6,9
3.912023005428146,1,0,0,1,0.11286992413548559,0.10431619295100192,0.8455412435236725,0.5113105882086744,2011,1,9,6,10
3.912023005428146,1,0,0,1,0.12171517689831653,0.11243810548838386,0.742165712794613,0.6494098420095422,2011,1,9,6,11
4.430816798843313,1,0,0,1,0.1515898143083063,0.14008706417109065,0.7600031340660343,0.6162721629764757,2011,1,9,6,12
4.330733340286331,1,0,0,1,0.17510864377490148,0.17799152998339074,0.7260602302861769,0.640696901917178,2011,1,9,6,13
4.290459441148391,1,0,0,1,0.1945735727369317,0.19608356720384804,0.6902831848760327,0.6687312495632314,2011,1,9,6,14
4.418840607796598,1,0,0,1,0.202742496522718,0.22139840252203682,0.7866948312965776,0.5394343981205453,2011,1,9,6,15
4.532599493153256,1,0,0,1,0.17510864377490148,0.17799152998339074,0.7260602302861769,0.640696901917178,2011,1,9,6,16
4.143134726391533,1,0,0,1,0.15890324122978403,0.16310190410780678,0.7966693665991882,0.559879852401857,2011,1,9,6,17
3.8918202981106265,1,0,0,1,0.14070421669015432,0.14628090820531287,0.8579525407936238,0.4719339541143487,2011,1,9,6,18
3.7376696182833684,1,0,0,1,0.13327748218305568,0.1385598214159207,0.8736176423584443,0.44702405258800876,2011,1,9,6,19
3.6635616461296463,1,0,0,1,0.11538767038441504,0.12182043249643817,0.9247095536033261,0.3416982721998691,2011,1,9,6,20
3.044522437723423,1,0,0,1,0.10548456527832681,0.09749052592361039,0.8453466903838036,0.5145459910448529,2011,1,9,6,21
2.772588722239781,1,0,0,1,0.11288257896103375,0.11917568440833876,0.9046339080500962,0.3933092574793022,2011,1,9,6,22
1.9459101490553132,1,0,0,1,0.09399748397442709,0.1302973253466652,0.9552589834799501,0.24832912534544782,2011,1,9,6,23
1.791759469228055,1,0,1,1,0.09101789980472194,0.11210741317410873,0.9249786565520522,0.3515140889775371,2011,1,10,0,0
0.6931471805599453,1,0,1,1,0.09101789980472194,0.11210741317410873,0.9249786565520522,0.3515140889775371,2011,1,10,0,1
1.3862943611198906,1,0,1,1,0.09321310240694435,0.11481126028172413,0.9472876260868328,0.2842109173043281,2011,1,10,0,2
0.6931471805599453,1,0,1,1,0.09321310240694435,0.11481126028172413,0.9472876260868328,0.2842109173043281,2011,1,10,0,3
1.3862943611198906,1,0,1,1,0.07423323456996285,0.10972034182779875,0.9777060162873156,0.16291660194731286,2011,1,10,0,4
1.3862943611198906,1,0,1,1,0.07192006732137941,0.09305755052193117,0.9472399110620704,0.298168320078555,2011,1,10,0,5
3.4657359027997265,1,0,1,1,0.09101789980472194,0.11210741317410873,0.9249786565520522,0.3515140889775371,2011,1,10,0,6
4.356708826689592,1,0,1,1,0.09321310240694435,0.11481126028172413,0.9472876260868328,0.2842109173043281,2011,1,10,0,7
5.241747015059643,1,0,1,2,0.09101789980472194,0.11210741317410873,0.9249786565520522,0.3515140889775371,2011,1,10,0,8
4.553876891600541,1,0,1,2,0.10735819782330742,0.11334332383436287,0.9351759392274165,0.31792054194787406,2011,1,10,0,9
3.4657359027997265,1,0,1,2,0.10533171884287114,0.11120387041599286,0.9175236833002711,0.3670002980832755,2011,1,10,0,10
3.4339872044851463,1,0,1,2,0.12720270973034054,0.13224428054282356,0.9113608776411594,0.36844575123904677,2011,1,10,0,11
3.970291913552122,1,0,1,2,0.17847550233035692,0.1978466239247493,0.870612206489546,0.413566916448729,2011,1,10,0,12
